Plant,Side,tissue,Identifier 1,Identifier 2,Run,Row,Amount,d13C,pctC,mcgC,d15N,pctN,mcgN,CNratio,Fungal_treatment,N_level,Fungus_attempted,Fungal_state_week_of_August_21,Notes1,Predicted_fungi_just_prior_to_harvest,Receives 15N label?,Harvest date,Batch,Harvest_time,Actual_fungi_at_harvest,Actual_fungus_by_compartment,Limited_colonization,Failed_split,Roots_dead_at_harvest,Harvest_notes,enriched,mycofungus,uniqueIds,replicated,atmpct13C,atmpct15N,mmol13Cexcess,mmol15Nexcess,APE13C,APE15N
6092,b,uncolonized_roots,Bogar_6092_b_NM,2_E12,2,54,2761,-25.29,48.1,1329,4.99,0.6,18,74.1,SUIPU/SUIPU,Low,SUIPU,NM,NA,SUIPU/NM,N,171216,FC08,15:40,SUIPU/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6092 b uncolonized_roots SUIPU,FALSE,1.083434253672065,0.36812441059157636,0.054163304,-0.0033456150000000006,0.005299889502883737,-3.3208283020252916e-4
6008,a,uncolonized_roots,Bogar_6008_a_TFR,2_F1,2,55,2798,-25.67,44.7,1252,5.51,1.1,31,40.5,SUIPU/SUIPU,Low,SUIPU,NM?,NA,NM/NM,N,171214,FC06,8:10,SUIPU/SUIPU,SUIPU,N,N,N,"one tiny SUIPU clump, otherwise NM. Found oNE myco tip in % col dish.",1,SUIPU,6008 a uncolonized_roots SUIPU,FALSE,1.08301644100637,0.36831418327509663,0.049893167999999974,-0.0014338350000000022,0.004882076837188887,-1.4231014668225628e-4
6013,a,mycorrhizas,Bogar_6013_a_mycorrhizas,2_F2,2,56,1873,-7.33,37.4,700,7.31,1.2,22,32.1,SUIPU/NM,Low,SUIPU,SUIPU,NA,SUIPU/NM,N,171218,FC10,8:30,SUIPU/NM,SUIPU,N,N,N,NA,1,SUIPU,6013 a mycorrhizas SUIPU,FALSE,1.1031773748629505,0.3689710831356636,0.255983416,0.005183864999999998,0.025043010693769352,5.145897138847388e-4
6022,a,mycorrhizas,Bogar_6022_a_mycorrhizas,2_F3,2,59,1616,-13.09,26.5,428,6.01,1.4,23,18.9,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,Y,171215,FC07,13:55,THETE/THETE,THETE,N,N,N,NA,1,THETE,6022 a mycorrhizas THETE,FALSE,1.0968463637995587,0.3684966563274905,0.191257144,4.044149999999979e-4,0.018711999630377507,4.016290571162706e-5
6079,b,uncolonized_roots,Bogar_6079_b_NM,2_F4,2,60,2281,-26.92,46.7,1066,5.66,0.8,19,55.9,SUIPU/NM,Low,NM,NM?,NA,SUIPU/NM,Y,171214,FC06,10:05,SUIPU/NM,NM,N,N,N,NA,1,NM,6079 b uncolonized_roots NM,FALSE,1.0816420323358436,0.36836892526099596,0.03584666799999997,-8.823600000000008e-4,0.00350766816666237,-8.756816078292484e-5
6069,a,hyphae,Bogar_6069_a_hyphae/rhizomorphs,2_F5,2,61,376,-27.6,36.4,137,6.61,1.6,6,22.5,THETE/NM,Low,THETE,THETE,NA,THETE/NM,Y,171219,FC11,17:20,THETE/NM,THETE,N,N,N,lame mycos,1,THETE,6069 a hyphae THETE,FALSE,1.0808943379788547,0.3687156231080901,0.028205371999999975,0.0026103149999999998,0.0027599738096735216,2.5912968631119915e-4
6031,a,uncolonized_roots,Bogar_6031_a_NM,2_F6,2,62,2317,-24.7,45,1043,3.71,0.6,14,75.7,THETE/NM,Low,THETE,THETE,NA,THETE/NM,Y,171208,FC04,10:45,THETE/NM,THETE,N,N,N,NA,1,THETE,6031 a uncolonized_roots THETE,FALSE,1.084082955816578,0.3676572747521627,0.060793252,-0.008051535000000002,0.005948591647396917,-7.992186696161863e-4
6015,b,hyphae,Bogar_6015_b_hyphae/rhizomorphs,2_F7,2,63,2248,-11.75,15.6,351,28.69,1.3,29,12,SUIPU/NM,High,NM,SUIPU,NA,SUIPU/NM,Y,171215,FC07,9:20,THETE/SUIPU,THETE,N,N,N,"THETE crust, so much hyphae near roots.",1,THETE,6015 b hyphae THETE,FALSE,1.0983192755290399,0.3767729312671853,0.20631499199999997,0.083787435,0.02018491135985867,0.008316437845406421
6040,b,uncolonized_roots,Bogar_6040_b_NM,2_F9,2,65,3694,-23.25,44.3,1636,3.35,1.5,56,29.4,THETE/NM,High,NM,NM,NA,THETE/NM,Y,171217,FC09,18:10,THETE/NM,NM,N,N,N,NA,1,NM,6040 b uncolonized_roots NM,FALSE,1.0856771876488158,0.3675258920080767,0.07708719199999998,-0.009375075000000002,0.007542823479634642,-9.30601413702159e-4
6057,a,uncolonized_roots,Bogar_6057_a_NM,2_F10,2,67,2851,-24.87,48.6,1387,4.64,0.5,15,91.2,SUIPU/NM,Low,SUIPU,SUIPU,NA,SUIPU/NM,Y,171205,FC01,12:05,MIXED/SUIPU,MIXED,N,N,N,several dead SUIPU tips with THETE tips growing out.,1,MIXED,6057 a uncolonized_roots MIXED,FALSE,1.0838960425119486,0.3679966785706153,0.05888292799999998,-0.004632390000000003,0.005761678342767418,-4.598148511635869e-4
6027,a,hyphae,Bogar_6027_a_hyphae/rhizomorphs,2_F11,2,68,2635,-19.61,18.4,485,19.86,1.3,33,14.6,THETE/SUIPU,High,THETE,THETE,NA,THETE/NM,Y,180110,FC15,12:45,THETE,THETE,N,Y,N,failed split,1,THETE,6027 a hyphae THETE,FALSE,1.0896790328693249,0.3735508942105643,0.11799059999999999,0.05132394,0.011544668700143701,0.005094400788785425
6020,b,uncolonized_roots,Bogar_6020_b_NM,2_F12,2,69,2000,-20.4,42.7,853,5.05,0.5,9,90.1,SUIPU/SUIPU,Low,SUIPU,SUIPU,NA,SUIPU/NM,Y,171219,FC11,10:20,SUIPU/SUIPU,SUIPU,N,N,N,"Mostly dead mycos, w/uncolonized roots growing out.",1,SUIPU,6020 b uncolonized_roots SUIPU,FALSE,1.0888105280402858,0.36814630747657023,0.109113212,-0.003125025000000002,0.010676163871104594,-3.1018594520865195e-4
6059,b,hyphae,Bogar_6059_b_hyphae/rhizomorphs,2_G1,2,70,3769,-24.72,12,453,11.39,0.9,33,13.5,NM/NM,High,NM,NM,NA,NM/NM,N,171212,FC05,9:55,THETE,NA,N,Y,Y,Failed split,1,NA,6059 b hyphae NA,FALSE,1.0840609660526972,0.37046002408384315,0.060568508,0.020183985,0.005926601883516014,0.002003530662064268
6036,b,uncolonized_roots,Bogar_6036_b_NM,2_G2,2,71,3003,-25.35,42.7,1284,5.37,0.6,18,72.6,SUIPU/NM,Low,NM,NM,NA,NM/NM,Y,171219,FC11,14:20,SUIPU/SUIPU,SUIPU,N,N,N,cup of roots spent an extra ~1.5hrs in fridge while I went for a run. Only a TINY amount of mycos.,1,SUIPU,6036 b uncolonized_roots SUIPU,FALSE,1.083368283485819,0.3682630907006507,0.05348907199999997,-0.001948545000000001,0.005233919316637747,-1.9340272112816637e-4
6082,b,hyphae,Bogar_6082_b_hyphae/rhizomorphs,2_G3,2,72,685,-22.32,22.3,153,10.46,1.5,10,14.7,NM/NM,High,NM,THETE,NA,THETE/NM,N,171206,FC02,19:50,FAILED,OTHER,N,N,N,NA,1,OTHER,6082 b hyphae OTHER,FALSE,1.0866996679125969,0.37012063704835046,0.08753778799999999,0.016764840000000003,0.008565303743415686,0.0016641436265715792
6007,b,hyphae,Bogar_6007_b_hyphae/rhizomorphs,2_G4,2,73,2862,-23.45,11,314,8.54,0.4,12,25.5,THETE/SUIPU,Low,SUIPU,SUIPU,NA,THETE/SUIPU,N,171205,FC01,16:00,SUIPU/NM,SUIPU,N,N,N,NA,1,SUIPU,6007 b hyphae SUIPU,FALSE,1.085457296658205,0.3694199597250751,0.074839752,0.009705959999999996,0.007322932489023826,9.634663032961899e-4
6050,b,uncolonized_roots,Bogar_6050_b_NM,2_G5,2,74,1557,-21.12,33.4,520,3.18,1.4,23,23.1,SUIPU/SUIPU,High,SUIPU,SUIPU,NA,SUIPU/SUIPU,Y,171212,FC05,23:00,SUIPU/SUIPU,SUIPU,N,N,N,"Almost entirely SUIPU. I find it hard to distinguish mid-age SUIPU from THETE. Extractions made (740 = THETE?, 741 = SUIPU?). I think these could both have been mixed, but branching pattern is suilloid, coloration Thelephoroid, hyphae indistinguishable (both dense).",1,SUIPU,6050 b uncolonized_roots SUIPU,FALSE,1.0880189660503374,0.3674638500362557,0.10102242799999997,-0.010000080000000001,0.009884601881156252,-9.926433855231842e-4
6021,a,uncolonized_roots,Bogar_6021_a_NM,2_G6,2,76,3378,-27.82,45.6,1542,4.98,0.6,20,77.7,THETE/NM,Low,THETE,THETE,NA,THETE/THETE,Y,171221,FC13,15:05,THETE/THETE,THETE,N,N,N,"much more hyphae than B, some eating dead fine roots (fuzzed out) (Note: I didn't write down which fungus I found here on the harvest sheet. The preceding comment sure makes it seem like I found THETE on both sides, though, so that's what I'm going with here.)",1,THETE,6021 a uncolonized_roots THETE,FALSE,1.080652434443334,0.36812076110980824,0.02573318799999999,-0.00338238,0.0025180702741527394,-3.35732311970649e-4
6045,a,mycorrhizas,Bogar_6045_a_mycorrhizas,2_G7,2,77,2796,-27.21,44.1,1232,6.04,0.9,24,51.1,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171207,FC03,11:45,THETE/THETE,THETE,N,N,N,NA,1,THETE,6045 a mycorrhizas THETE,FALSE,1.0813231640659362,0.3685076046893793,0.03258787999999998,5.147099999999988e-4,0.0031887998967550235,5.1111267600434385e-5
6056,a,uncolonized_roots,Bogar_6056_a_NM,2_G8,2,78,2351,-25.17,48.1,1131,5.34,0.7,17,67.4,SUIPU/NM,Low,SUIPU,THETE?,NA,THETE/SUIPU,N,171218,FC10,11:50,MIXED/SUIPU,MIXED,N,N,N,"scope check shows not all THETE roots have mantle, but they all have clamp-y hyphae everywhere, and many have at least patchy mantle.",1,MIXED,6056 a uncolonized_roots MIXED,FALSE,1.0835661937805732,0.3682521422850232,0.05551176799999997,-0.002058840000000002,0.005431829611391992,-2.0435113675570937e-4
6054,a,uncolonized_roots,Bogar_6054_a_NM,2_G9,2,79,2651,-26.85,44.9,1190,5.63,0.7,18,66.8,THETE/NM,Low,THETE,THETE,NA,THETE/NM,N,171214,FC06,17:25,THETE/NM,THETE,N,N,N,NA,1,THETE,6054 a uncolonized_roots THETE,FALSE,1.0817190002309263,0.3683579768686285,0.036633271999999974,-9.926550000000018e-4,0.0035846360617450834,-9.85165531504073e-5
6011,b,uncolonized_roots,Bogar_6011_b_NM,2_G10,2,80,4099,-19.37,46.9,1924,3.92,0.6,23,84,THETE/SUIPU,Low,SUIPU,SUIPU,NA,THETE/SUIPU,Y,171221,FC13,11:05,THETE/SUIPU,SUIPU,N,N,N,"slightly herbivorized, as 6019A.",1,SUIPU,6011 b uncolonized_roots SUIPU,FALSE,1.0899428794170478,0.3677339145261963,0.12068752799999997,-0.007279470000000001,0.011808515247866636,-7.225788955825818e-4
6096,a,uncolonized_roots,Bogar_6096_a_TFR,2_G11,2,81,3040,-26.5,34,1035,6.13,0.7,23,46,NM/NM,Low,NM,NM,NA,NM/NM,Y,171208,FC04,17:30,THETE/NM,NM,N,N,N,NA,1,NM,6096 a uncolonized_roots NM,FALSE,1.082103837909696,0.3685404497606086,0.04056629199999999,8.455949999999984e-4,0.003969473740514928,8.395633882973819e-5
6059,b,uncolonized_roots,Bogar_6059_b_NM,2_G12,2,82,3617,-18.97,52.4,1897,4.28,1.9,70,26.9,NM/NM,High,NM,NM,NA,NM/NM,N,171212,FC05,9:55,THETE,NA,N,Y,Y,Failed split,1,NA,6059 b uncolonized_roots NA,FALSE,1.0903826205351805,0.3678652967216555,0.125182408,-0.005955930000000001,0.012248256365999355,-5.911967001233642e-4
6030,a,uncolonized_roots,Bogar_6030_a_NM,2_H1,2,83,3333,-21.42,46.9,1563,3.57,0.4,14,109.3,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171219,FC11,11:55,THETE/THETE,THETE,N,N,N,"lame mycos, similar to 6071",1,THETE,6030 a uncolonized_roots THETE,FALSE,1.0876891448152943,0.3676061815039698,0.09765126799999997,-0.008566245000000002,0.009554780646113148,-8.50311917809099e-4
6013,a,uncolonized_roots,Bogar_6013_a_NM,2_H2,2,87,3176,-21.44,43.1,1368,5.47,0.7,22,62.4,SUIPU/NM,Low,SUIPU,SUIPU,NA,SUIPU/NM,N,171218,FC10,8:30,SUIPU/NM,SUIPU,N,N,N,NA,1,SUIPU,6013 a uncolonized_roots SUIPU,FALSE,1.0876671566547511,0.36829958540203067,0.09742652399999997,-0.0015808950000000023,0.00953279248556993,-1.5690801974821422e-4
6052,a,mycorrhizas,Bogar_6052_a_mycorrhizas,2_H3,2,88,3830,-21.97,32.1,1231,8.43,1.4,52,23.5,THETE/SUIPU,High,THETE,THETE,NA,THETE/NM,Y,171220,FC12,18:50,MIXED/THETE,THETE,N,N,N,NA,1,THETE,6052 a mycorrhizas THETE,FALSE,1.087084466838235,0.36937981645493695,0.091470808,0.009301544999999998,0.008950102669053717,9.233230331580633e-4
6063,b,mycorrhizas,Bogar_6063_b_mycorrhizas,2_H4,2,89,1515,30.16,30,455,7.38,1.6,24,18.9,SUIPU/SUIPU,High,SUIPU,NM,NA,NM/NM,N,171206,FC02,17:00,SUIPU/NM,NM,N,N,N,NA,1,NM,6063 b mycorrhizas NM,FALSE,1.1443641059074368,0.36899662906636954,0.6772660439999999,0.005441219999999998,0.06622974173825558,5.401356445906558e-4
6051,a,uncolonized_roots,Bogar_6051_a_NM,2_H5,2,90,3673,-23.22,43.8,1607,4.57,1.2,44,36.3,SUIPU/NM,High,SUIPU,NM?,NA,NM/NM,Y,171217,FC09,19:15,THETE/NM,NM,N,N,N,NA,1,NM,6051 a uncolonized_roots NM,FALSE,1.085710171213085,0.36797113212712124,0.077424308,-0.004889745,0.007575807043903815,-4.853612946576491e-4
6048,b,mycorrhizas,Bogar_6048_b_mycorrhizas,2_H6,2,91,2775,-1.31,40.4,1122,19.26,2.7,74,15.1,SUIPU/SUIPU,High,SUIPU,SUIPU,NA,SUIPU/NM,Y,171206,FC02,9:00,THETE/NM,THETE,N,N,N,THETE crusts both F&R,1,THETE,6048 b mycorrhizas THETE,FALSE,1.1097932945600346,0.3733319486831128,0.32363136,0.04911804000000001,0.031658930390853435,0.0048754552613339275
6050,a,uncolonized_roots,Bogar_6050_a_NM,2_H7,2,92,3627,-22.27,44.3,1605,1.91,1.4,52,30.9,SUIPU/SUIPU,High,SUIPU,SUIPU,NA,SUIPU/SUIPU,N,171212,FC05,23:00,SUIPU/SUIPU,SUIPU,N,N,N,I guess the hyphae oxidize to brown.,1,SUIPU,6050 a uncolonized_roots SUIPU,FALSE,1.0867546393709913,0.36700035756669025,0.08809964799999999,-0.014669235000000001,0.00862027520181008,-0.001456135855088636
6021,a,mycorrhizas,Bogar_6021_a_mycorrhizas,2_H8,2,94,2599,-25.55,38.7,1005,5.71,0.9,22,45,THETE/NM,Low,THETE,THETE,NA,THETE/THETE,Y,171221,FC13,15:05,THETE/THETE,THETE,N,N,N,"much more hyphae than B, some eating dead fine roots (fuzzed out) (Note: I didn't write down which fungus I found here on the harvest sheet. The preceding comment sure makes it seem like I found THETE on both sides, though, so that's what I'm going with here.)",1,THETE,6021 a mycorrhizas THETE,FALSE,1.083148382229481,0.3683871725762612,0.05124163199999998,-6.985350000000014e-4,0.005014018060299774,-6.932084551769524e-5
6099,a,uncolonized_roots,Bogar_6099_a_NM,2_H9,2,95,3137,2.15,38.9,1220,3.49,1.5,47,26,NM/NM,High,NM,THETE,NA,THETE/THETE,N,180111,FC16,15:10,THETE/THETE,THETE,N,N,N,NA,1,THETE,6099 a uncolonized_roots THETE,FALSE,1.1135953993360053,0.3675769853386174,0.36251207199999996,-0.008860365,0.035461035166824084,-8.795080831615065e-4
6079,a,mycorrhizas,Bogar_6079_a_mycorrhizas,2_H10,2,96,2459,-28.78,41.3,1016,8.29,1.1,26,39.2,SUIPU/NM,Low,SUIPU,SUIPU,NA,SUIPU/NM,N,171214,FC06,10:05,SUIPU/NM,SUIPU,N,N,N,"mycos mostly on their way out. ""live"" = not squishy, live root at tip. ""dead"" = squishy, oft. coated in hyphae (recycling?)",1,SUIPU,6079 a mycorrhizas SUIPU,FALSE,1.0795968415334845,0.36932872497342967,0.01494547599999998,0.008786834999999996,0.0014624773643032718,8.722315516507817e-4
6088,a,mycorrhizas,Bogar_6088_a_mycorrhizas,2_H11,2,97,2373,-26,42.7,1014,6.32,0.9,22,46.3,NM/NM,Low,NM,THETE,NA,THETE/NM,Y,171205,FC01,9:00,THETE/THETE,THETE,N,N,N,patches of white saprobe in soil on root side,1,THETE,6088 a mycorrhizas THETE,FALSE,1.0826536008279004,0.3686097892843095,0.04618489199999999,0.0015441299999999997,0.004519236658719228,1.5329586253060024e-4
6075,b,uncolonized_roots,Bogar_6075_b_NM,2_H12,2,98,2696,-22.52,52.2,1409,8.65,0.8,22,63.4,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171218,FC10,17:50,THETE/THETE,THETE,N,N,N,"mycos also pretty bad here, but there is limited mantle development and clampy hyphae present",1,THETE,6075 b uncolonized_roots THETE,FALSE,1.0864797814680067,0.3694601029628642,0.08529034799999999,0.010110375,0.008345417298825542,0.001003609541085304
6041,b,uncolonized_roots,Bogar_6041_b_NM,3_A1,2,99,3494,-17.37,36.9,1289,14.02,1.2,41,31.1,SUIPU/NM,High,NM,NM,NA,THETE/NM,Y,171215,FC07,7:30,THETE/SUIPU,THETE,N,N,N,not much fungus; looks young/new,1,THETE,6041 b uncolonized_roots THETE,FALSE,1.092141545907782,0.3714197835077601,0.14316192799999997,0.029853179999999997,0.014007181738600716,0.0029632900859812294
6024,a,mycorrhizas,Bogar_6024_a_mycorrhizas,3_A2,2,100,2190,-0.77,47.7,1045,9.23,2.4,53,19.7,THETE/NM,High,THETE,THETE,NA,THETE/THETE,N,180109,FC14,10:50,THETE/THETE,THETE,N,N,N,NA,1,THETE,6024 a mycorrhizas THETE,FALSE,1.1103867058894474,0.36967176677260805,0.32969944799999995,0.012242745000000001,0.03225234172026625,0.0012152733508291602
6076,a,uncolonized_roots,Bogar_6076_a_NM,3_A3,2,101,3005,-25.77,45.1,1354,4.77,0.8,23,58.5,SUIPU/NM,Low,SUIPU,NM,NA,NM/NM,Y,171218,FC10,15:40,THETE/NM,NM,N,N,N,"found 3 TINY, super dead SUIPU mycos in percent col search. Lumped w/NM (too few to analyze).",1,NM,6076 a uncolonized_roots NM,FALSE,1.0829064897182354,0.3680441219309188,0.04876944799999999,-0.004154445000000003,0.0047721255490542624,-4.123714908600973e-4
6090,a,mycorrhizas,Bogar_6090_a_mycorrhizas,3_A4,2,104,4044,-20.61,27.5,1112,3.86,1.6,63,17.5,THETE/NM,High,THETE,THETE,NA,THETE/NM,Y,171220,FC12,10:30,THETE/NM,THETE,N,N,N,NA,1,THETE,6090 a mycorrhizas THETE,FALSE,1.0885796571019366,0.3677120174599323,0.1067534,-0.007500060000000002,0.010445292932755423,-7.444759618465691e-4
6010,b,uncolonized_roots,Bogar_6010_b_NM,3_A5,2,105,2447,17.27,48.1,1177,4.18,1.6,40,29.2,THETE/NM,High,NM,THETE,NA,THETE/THETE,N,180111,FC16,13:30,THETE/NM,NM,N,N,N,NA,1,NM,6010 b uncolonized_roots NM,FALSE,1.1302069476446144,0.3678288017021183,0.5324185359999999,-0.006323580000000002,0.0520725834754332,-6.276917196605947e-4
6099,b,hyphae,Bogar_6099_b_hyphae/rhizomorphs,3_A6,2,106,1463,-4.19,28.1,411,15.75,2,30,13.8,NM/NM,High,NM,THETE,NA,THETE/THETE,Y,180111,FC16,15:10,THETE/THETE,THETE,N,N,N,roots grew beneath 1st layer of mesh.,1,THETE,6099 b hyphae THETE,FALSE,1.1066283138530253,0.3720510980656346,0.29126822399999996,0.036213524999999996,0.02849394968384411,0.0035946046438556922
6082,b,mycorrhizas,Bogar_6082_b_mycorrhizas,3_A7,2,107,2853,3.83,44.3,1262,7.51,2.5,72,17.4,NM/NM,High,NM,THETE,NA,THETE/NM,N,171206,FC02,19:50,FAILED,OTHER,N,N,N,NA,1,OTHER,6082 b mycorrhizas OTHER,FALSE,1.1154414025729729,0.3690440714743534,0.38139056799999993,0.005919164999999998,0.03730703840379168,5.875780525745333e-4
6015,a,uncolonized_roots,Bogar_6015_a_NM,3_A8,2,108,3804,-12.18,43.3,1647,1.95,1,38,43,SUIPU/NM,High,SUIPU,NM?,NA,SUIPU/NM,N,171215,FC07,9:20,THETE/SUIPU,SUIPU,N,N,N,"lots of hyphae. Unambiguous, happy-looking SUIPU.",1,SUIPU,6015 a uncolonized_roots SUIPU,FALSE,1.0978466295303717,0.36701495582048005,0.201482996,-0.014522175000000002,0.01971226536119053,-0.0014415376012988368
6028,b,mycorrhizas,Bogar_6028_b_mycorrhizas,3_A9,2,109,2106,-20.06,22.6,476,7.85,0.9,19,24.6,SUIPU/NM,High,NM,THETE,NA,THETE/SUIPU,Y,171217,FC09,7:40,MIXED/THETE,THETE,N,N,N,"hella THETE hyphae at top of BR panel -- primordial fruit? ""Senescent"" or ""dead"" mycos are black, shriveled, but often coated with light-colored (living?) hyphae -- being recycled?",1,THETE,6028 b mycorrhizas THETE,FALSE,1.089184316798289,0.3691681514046978,0.11293386,0.007169174999999997,0.011049952629107906,7.116579829188896e-4
6035,a,mycorrhizas,Bogar_6035_a_mycorrhizas,3_A10,2,110,919,-24.23,46.7,429,5.73,1.4,13,32.5,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171221,FC13,20:30,THETE/THETE,THETE,N,N,N,really lame mycos,1,THETE,6035 a mycorrhizas THETE,FALSE,1.0845997124532456,0.3683944715004957,0.06607473599999998,-6.250049999999998e-4,0.0064653482840644205,-6.202192128318407e-5
6023,a,hyphae,Bogar_6023_a_hyphae/rhizomorphs,3_A11,2,112,868,-10.08,40.7,353,26.45,2.7,24,14.8,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,Y,180109,FC14,13:05,THETE/THETE,THETE,N,N,N,NA,1,THETE,6023 a hyphae THETE,FALSE,1.1001548578459133,0.37595558259210105,0.225081116,0.075552075,0.02202049367673209,0.00749908917032216
6070,b,uncolonized_roots,Bogar_6070_b_NM,3_A12,2,113,3524,0.75,47.2,1663,4.2,2.1,74,22.4,SUIPU/NM,High,NM,THETE,NA,THETE/THETE,N,180109,FC14,8:35,THETE/THETE,THETE,N,N,N,NA,1,THETE,6070 b uncolonized_roots THETE,FALSE,1.112057010654592,0.3678361007081646,0.346779992,-0.006250050000000001,0.03392264648541077,-6.203927136143039e-4
6024,a,hyphae,Bogar_6024_a_hyphae/rhizomorphs,3_B1,2,114,637,-9.08,40,255,10.98,2.5,16,15.9,THETE/NM,High,THETE,THETE,NA,THETE/THETE,N,180109,FC14,10:50,THETE/THETE,THETE,N,N,N,NA,1,THETE,6024 a hyphae THETE,FALSE,1.1012539763188487,0.3703104021273749,0.236318316,0.01867662,0.023119612149667512,0.0018539087055960413
6068,b,uncolonized_roots,Bogar_6068_b_NM,3_B2,2,115,3823,-28.18,45.6,1742,3.02,1.9,71,24.4,NM/NM,High,NM,THETE,NA,THETE/NM,Y,171212,FC05,12:45,THETE/NM,THETE,N,N,N,NA,1,THETE,6068 b uncolonized_roots THETE,FALSE,1.0802565897422385,0.3674054575216048,0.021687795999999995,-0.010588320000000002,0.0021222255730573014,-0.0010510359001740799
6085,a,mycorrhizas,Bogar_6085_a_mycorrhizas,3_B3,2,116,2885,-25.79,41.8,1206,4.9,1,30,40.2,THETE/SUIPU,Low,THETE,THETE,NA,THETE/SUIPU,N,171214,FC06,20:15,THETE/SUIPU,THETE,N,N,N,NA,1,THETE,6085 a mycorrhizas THETE,FALSE,1.0828844994312767,0.3680915652460388,0.048544704,-0.0036765,0.004750135262095556,-3.6492817574007574e-4
6034,b,mycorrhizas,Bogar_6034_b_mycorrhizas,3_B4,2,117,1946,-24.73,27.6,536,12.81,1.5,28,19,THETE/SUIPU,High,SUIPU,SUIPU,NA,THETE/SUIPU,N,171212,FC05,15:30,MIXED/THETE,MIXED,N,N,N,Although it's hard to tell -- both odl SUIPU and normal THETE is a sort of cafe au lauit color -- I think we hvae some SUIPU (mostly old) and THETE growing out of it.,1,MIXED,6034 b mycorrhizas MIXED,FALSE,1.0840499711670903,0.37097822348393233,0.06045613599999999,0.025404615000000002,0.005915606997909162,0.002521730062153449
6023,a,uncolonized_roots,Bogar_6023_a_NM,3_B5,2,118,3217,-6.25,46.4,1492,14.45,1.7,54,27.8,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,Y,180109,FC14,13:05,THETE/THETE,THETE,N,N,N,NA,1,THETE,6023 a uncolonized_roots THETE,FALSE,1.1043643492042772,0.3715767005901414,0.26811959199999996,0.031434075,0.026229985035095993,0.003120207168362532
6062,a,mycorrhizas,Bogar_6062_a_mycorrhizas,3_B6,2,119,520,19.83,40.4,210,7.33,2.1,11,19.5,SUIPU/SUIPU,Low,SUIPU,NM?,NA,NM/NM,N,171207,FC03,21:10,SUIPU/NM,SUIPU,N,N,N,NA,1,SUIPU,6062 a mycorrhizas SUIPU,FALSE,1.1330189324782536,0.368978381974345,0.561185768,0.005257394999999999,0.0548845683090724,5.218885525661299e-4
6029,a,uncolonized_roots,Bogar_6029_a_NM,3_B7,2,123,2530,-22.35,44.8,1133,3.84,1,25,45.9,THETE/THETE,Low,THETE,THETE?,NA,THETE/THETE,N,171216,FC08,10:20,THETE/THETE,THETE,N,N,N,"found 9 mycos total on whole root system, not much hyphae",1,THETE,6029 a uncolonized_roots THETE,FALSE,1.086666685008232,0.3677047184357054,0.08720067199999997,-0.007573590000000002,0.008532320839050866,-7.517749860734835e-4
6054,b,uncolonized_roots,Bogar_6054_b_NM,3_B8,2,124,3010,-26.45,43.8,1320,4.65,0.8,23,57.9,THETE/NM,Low,NM,NM,NA,THETE/NM,Y,171214,FC06,17:25,THETE/NM,NM,N,N,N,NA,1,NM,6054 b uncolonized_roots NM,FALSE,1.082158814476509,0.3680003280614736,0.041128152,-0.004595625,0.004024450307327898,-4.56165360305294e-4
6032,b,hyphae,Bogar_6032_b_hyphae/rhizomorphs,3_B10,2,126,3077,-26.01,15.1,464,4.02,0.7,21,21.6,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,Y,171208,FC04,19:40,THETE/THETE,THETE,N,N,N,NA,1,THETE,6032 b hyphae THETE,FALSE,1.0826426056294234,0.36777040961524743,0.04607251999999997,-0.006911820000000003,0.004508241460242202,-6.860838065314567e-4
6088,a,uncolonized_roots,Bogar_6088_a_NM,3_B11,2,127,3429,-25.13,45.7,1567,4.29,0.7,23,67.2,NM/NM,Low,NM,THETE,NA,THETE/NM,Y,171205,FC01,9:00,THETE/THETE,THETE,N,N,N,patches of white saprobe in soil on root side,1,THETE,6088 a uncolonized_roots THETE,FALSE,1.0836101737385253,0.36786894622213867,0.055961256,-0.005919165000000001,0.0054758095693441255,-5.875471996402148e-4
6057,a,mycorrhizas,Bogar_6057_a_mycorrhizas,3_B12,2,128,1719,-16.35,38.3,658,6.8,1.2,20,33.1,SUIPU/NM,Low,SUIPU,SUIPU,NA,SUIPU/NM,Y,171205,FC01,12:05,MIXED/SUIPU,MIXED,N,N,N,several dead SUIPU tips with THETE tips growing out.,1,SUIPU,6057 a mycorrhizas SUIPU,FALSE,1.0932628281805827,0.3687849623879639,0.15462387199999997,0.003308849999999998,0.015128464011401555,3.2846896618499155e-4
